Common Name,Latitude,Longitude,Status,Primary ID
Northern Red Oak,40.34004368,-74.66607861,Alive,6344
Northern Red Oak,40.33449029,-74.65756461,Alive,6319
Northern Red Oak,40.33466254,-74.65738758,Alive,6318
Northern Red Oak,40.33475353,-74.65736344,Alive,6317
Northern Red Oak,40.33488183,-74.65725951,Alive,6263
Northern Red Oak,40.33358657,-74.65778992,Alive,6167
Northern Red Oak,40.3335237,-74.65769067,Alive,6166
Northern Red Oak,40.33402616,-74.65741709,Alive,6132
Northern Red Oak,40.33439419,-74.65677269,Alive,6127
Northern Red Oak,40.33420609,-74.65640388,Alive,6105
Northern Red Oak,40.33414322,-74.65640523,Alive,6104
Northern Red Oak,40.33404763,-74.65616316,Alive,6090
Northern Red Oak,40.33394336,-74.65629928,Alive,6087
Northern Red Oak,40.33388969,-74.65635963,Alive,6086
Northern Red Oak,40.33254585,-74.65730309,Alive,6044
Northern Red Oak,40.33296092,-74.65647899,Alive,5981
Northern Red Oak,40.34923222,-74.65300418,Alive,5907
Northern Red Oak,40.34957257,-74.65316512,Alive,5899
Northern Red Oak,40.34017606,-74.66512308,Alive,5765
Northern Red Oak,40.34136641,-74.66584727,Alive,5711
Northern Red Oak,40.34144767,-74.66586873,Alive,5710
Northern Red Oak,40.34160305,-74.6653752,Alive,5706
Northern Red Oak,40.33873984,-74.66587476,Alive,5655
Northern Red Oak,40.33863966,-74.66578491,Alive,5651
Northern Red Oak,40.33804625,-74.66542482,Alive,5638
Northern Red Oak,40.34167051,-74.66511033,Alive,5582
Northern Red Oak,40.34160713,-74.66518544,Alive,5581
Northern Red Oak,40.33450461,-74.65708696,Alive,4303
Northern Red Oak,40.33443356,-74.65717413,Alive,4302
Northern Red Oak,40.33419076,-74.65709232,Alive,4297
Northern Red Oak,40.33435995,-74.65724521,Alive,4294
Northern Red Oak,40.33409109,-74.65739586,Alive,4290
Northern Red Oak,40.33424545,-74.65733819,Alive,4288
Northern Red Oak,40.33400572,-74.65725773,Alive,4285
Northern Red Oak,40.34315522,-74.65365358,Alive,3638
Northern Red Oak,40.34325934,-74.65328628,Alive,3609
Northern Red Oak,40.34495163,-74.65666641,Alive,3604
Northern Red Oak,40.3461999,-74.65509785,Alive,3540
Northern Red Oak,40.34786559,-74.65823412,Alive,3493
Northern Red Oak,40.34888154,-74.6593438,Alive,3429
Northern Red Oak,40.34773292,-74.66012756,Alive,3419
Northern Red Oak,40.34782485,-74.65980961,Alive,3393
Northern Red Oak,40.3462173,-74.65860944,Alive,3318
Northern Red Oak,40.34623993,-74.65513438,Alive,3293
Northern Red Oak,40.34610982,-74.65501254,Alive,3179
Northern Red Oak,40.34355997,-74.65697318,Alive,3048
Northern Red Oak,40.34896593,-74.65998343,Alive,2864
Northern Red Oak,40.34342632,-74.65758978,Alive,2700
Northern Red Oak,40.34641048,-74.6572757,Removed,2553
Northern Red Oak,40.34189202,-74.6555706,Alive,2368
Northern Red Oak,40.34648014,-74.65462815,Alive,2304
Northern Red Oak,40.34643277,-74.65458427,Alive,2303
Northern Red Oak,40.34350459,-74.65712555,Alive,2080
Northern Red Oak,40.34321322,-74.65813116,Alive,2067
Northern Red Oak,40.3433457,-74.65795262,Alive,2065
Northern Red Oak,40.34324434,-74.65818471,Alive,2063
Northern Red Oak,40.34951032,-74.65996021,Alive,2036
Northern Red Oak,40.34954043,-74.65983971,Alive,2035
Northern Red Oak,40.34881363,-74.6625195,Alive,2013
Northern Red Oak,40.34321813,-74.65346557,Alive,2000
Northern Red Oak,40.34304946,-74.65636043,Alive,1951
Northern Red Oak,40.3432336,-74.65807172,Alive,1702
Northern Red Oak,40.34332315,-74.6579846,Alive,1701
Northern Red Oak,40.34330508,-74.65798804,Alive,1700
Northern Red Oak,40.34348706,-74.65720788,Alive,1690
Northern Red Oak,40.34262285,-74.65596036,Alive,1470
Northern Red Oak,40.3426847,-74.65598615,Alive,1457
Northern Red Oak,40.34273576,-74.65595003,Alive,1456
Northern Red Oak,40.34895541,-74.66199308,Alive,1025
Northern Red Oak,40.34804263,-74.65830726,Alive,993
Northern Red Oak,40.34745941,-74.65849717,Alive,978
Northern Red Oak,40.34742424,-74.65846123,Alive,977
Northern Red Oak,40.3475033,-74.65843962,Alive,976
Northern Red Oak,40.34741768,-74.65705822,Alive,919
Northern Red Oak,40.34834799,-74.6575773,Alive,829
Northern Red Oak,40.34921336,-74.65897787,Removed,791
Northern Red Oak,40.34947027,-74.65909371,Alive,790
Northern Red Oak,40.34363422,-74.65671392,Alive,722
Northern Red Oak,40.34351539,-74.65662073,Alive,721
Northern Red Oak,40.34601391,-74.65866432,Alive,717
Northern Red Oak,40.34559747,-74.6598326,Alive,651
Northern Red Oak,40.34730432,-74.66130127,Alive,600
Northern Red Oak,40.34708901,-74.661109,Alive,598
Northern Red Oak,40.34635136,-74.65738793,Alive,559
Northern Red Oak,40.34330875,-74.65771664,Alive,483
Northern Red Oak,40.3468368,-74.65902218,Alive,466
Northern Red Oak,40.346631,-74.65893764,Alive,464
Northern Red Oak,40.34642688,-74.65884613,Alive,462
Northern Red Oak,40.34782786,-74.65570553,Alive,407
Northern Red Oak,40.34615883,-74.65506654,Alive,219
Northern Red Oak,40.34878177,-74.66260704,Alive,165
Norway Maple,40.34728464,-74.6456898,Alive,9238
Norway Maple,40.3473848,-74.65235174,Alive,8652
Norway Maple,40.34739656,-74.65231687,Alive,8651
Norway Maple,40.34737049,-74.65227529,Alive,8650
Norway Maple,40.34742058,-74.6522136,Alive,8648
Norway Maple,40.34738225,-74.65218008,Alive,8647
Norway Maple,40.34735516,-74.65214118,Alive,8646
Norway Maple,40.34690442,-74.65195008,Alive,8645
Norway Maple,40.34681549,-74.6519313,Alive,8643
Norway Maple,40.34684258,-74.65192325,Alive,8642
Norway Maple,40.34695041,-74.65199433,Alive,8641
Norway Maple,40.34696932,-74.65196081,Alive,8640
Norway Maple,40.34704444,-74.65204395,Alive,8637
Norway Maple,40.3473015,-74.6521204,Alive,8630
Norway Maple,40.34677563,-74.65239935,Alive,8628
Norway Maple,40.34676694,-74.6524597,Alive,8625
Norway Maple,40.34704955,-74.65251736,Alive,8613
Norway Maple,40.34609081,-74.63961795,Alive,8393
Norway Maple,40.34331723,-74.66050096,Alive,8128
Norway Maple,40.34335659,-74.66038026,Alive,8127
Norway Maple,40.34361673,-74.66022201,Alive,8124
Norway Maple,40.34354875,-74.66049694,Alive,8123
Norway Maple,40.34489032,-74.64400068,Alive,7892
Norway Maple,40.34514177,-74.64419246,Stump,7890
Norway Maple,40.34858423,-74.6495676,Alive,7822
Norway Maple,40.35120786,-74.65174489,Alive,7746
Norway Maple,40.35154565,-74.64946367,Alive,7654
Norway Maple,40.35156966,-74.64949988,Alive,7648
Norway Maple,40.35158806,-74.64951262,Alive,7647
Norway Maple,40.35162128,-74.6495381,Alive,7646
Norway Maple,40.35124465,-74.64923568,Alive,7493
Norway Maple,40.34887859,-74.66369078,Alive,7189
Norway Maple,40.34886172,-74.6636948,Alive,7188
Norway Maple,40.34884128,-74.66367871,Alive,7186
Norway Maple,40.34877331,-74.66360763,Alive,7181
Norway Maple,40.34872681,-74.66360494,Alive,7176
Norway Maple,40.34942335,-74.66452293,Alive,7125
Norway Maple,40.34975552,-74.66490783,Alive,7097
Norway Maple,40.34979743,-74.66468252,Alive,7093
Norway Maple,40.34964923,-74.66447197,Alive,7083
Norway Maple,40.34877536,-74.65320602,Alive,6856
Norway Maple,40.34867161,-74.64067648,Alive,3523
Norway Maple,40.34866249,-74.64061208,Alive,3522
Norway Maple,40.34870158,-74.64063054,Alive,3521
Norway Maple,40.34871189,-74.64058854,Alive,3520
Norway Maple,40.34872584,-74.64053031,Alive,3519
Norway Maple,40.34872279,-74.64050654,Alive,3518
Norway Maple,40.34852709,-74.64093836,Alive,3517
Norway Maple,40.34860587,-74.63754297,Alive,3512
Norway Maple,40.34500137,-74.65479441,Alive,3357
Norway Maple,40.34491168,-74.65511504,Alive,3336
Norway Maple,40.34859106,-74.64085432,Alive,3214
Norway Maple,40.34861149,-74.6407895,Alive,3213
Norway Maple,40.348621,-74.64073638,Alive,3212
Norway Maple,40.34862727,-74.64070296,Alive,3211
Norway Maple,40.34947509,-74.63713897,Alive,3210
Norway Maple,40.34935704,-74.63909317,Alive,3128
Norway Maple,40.3487115,-74.63517398,Alive,3123
Norway Maple,40.3473218,-74.63934697,Alive,2986
Norway Maple,40.35033963,-74.63698636,Alive,2978
Norway Maple,40.35038138,-74.63697761,Alive,2977
Norway Maple,40.34954952,-74.6387522,Alive,2901
Norway Maple,40.34951122,-74.63877054,Alive,2899
Norway Maple,40.34329128,-74.65702935,Alive,2722
Norway Maple,40.34761209,-74.63787568,Alive,2633
Norway Maple,40.34925246,-74.63933185,Alive,2621
Norway Maple,40.34895526,-74.63999588,Alive,2617
Norway Maple,40.34893559,-74.64007006,Alive,2616
Norway Maple,40.34751436,-74.63833889,Alive,2601
Norway Maple,40.34731009,-74.63940941,Alive,2530
Norway Maple,40.34915665,-74.63899985,Alive,2515
Norway Maple,40.3493923,-74.63884551,Alive,2514
Norway Maple,40.34853043,-74.64089423,Alive,2504
Norway Maple,40.35030619,-74.63715332,Alive,2503
Norway Maple,40.34482712,-74.65512366,Alive,2497
Norway Maple,40.34952593,-74.63873709,Alive,2409
Norway Maple,40.34489241,-74.65490703,Alive,2344
Norway Maple,40.34486969,-74.6550271,Alive,2343
Norway Maple,40.34857666,-74.64090478,Alive,2327
Norway Maple,40.34852497,-74.64104483,Alive,2266
Norway Maple,40.34845599,-74.64116894,Alive,2248
Norway Maple,40.34850295,-74.6410523,Alive,2246
Norway Maple,40.34854438,-74.64101715,Alive,2245
Norway Maple,40.34851803,-74.64101062,Alive,2244
Norway Maple,40.35014577,-74.6374935,Alive,2237
Norway Maple,40.35016124,-74.63755763,Alive,2168
Norway Maple,40.34504006,-74.65470277,Alive,2166
Norway Maple,40.35040502,-74.63685124,Alive,2157
Norway Maple,40.34890855,-74.64018887,Alive,1947
Norway Maple,40.34858035,-74.64086543,Alive,1944
Norway Maple,40.34859116,-74.64080455,Alive,1942
Norway Maple,40.34873908,-74.64051989,Alive,1941
Norway Maple,40.34976648,-74.63823167,Alive,1867
Norway Maple,40.34753494,-74.63833012,Alive,1859
Norway Maple,40.34855904,-74.64094281,Alive,1800
Norway Maple,40.3432524,-74.65716563,Alive,1687
Norway Maple,40.34944022,-74.63898182,Alive,1438
Norway Maple,40.34158939,-74.65553324,Alive,1402
Norway Maple,40.34976137,-74.63777637,Alive,1388
Norway Maple,40.34056826,-74.65610968,Alive,1305
Norway Maple,40.34069382,-74.65615187,Alive,1286
Norway Maple,40.3407363,-74.65618575,Alive,1285
Norway Maple,40.34087939,-74.6561451,Alive,1164
Norway Maple,40.34088649,-74.65609812,Alive,1163
Norway Maple,40.34940253,-74.63903,Alive,1141
Norway Maple,40.34942011,-74.63905424,Alive,1140
Norway Maple,40.34918114,-74.63954113,Alive,1122
Norway Maple,40.34879272,-74.63482435,Alive,1092
Norway Maple,40.34471839,-74.65583128,Alive,1000
Norway Maple,40.35004578,-74.63759118,Alive,939
Norway Maple,40.34752087,-74.63876051,Alive,878
Norway Maple,40.34997507,-74.63602544,Alive,848
Norway Maple,40.34853813,-74.64087898,Alive,688
Norway Maple,40.3472364,-74.66016663,Removed,596
Norway Maple,40.34703979,-74.63947537,Alive,584
Norway Maple,40.34485357,-74.65531603,Alive,222
Norway Maple,40.34490553,-74.65523744,Alive,221
Norway Maple,40.34474827,-74.65568261,Alive,218
Norway Maple,40.34479447,-74.6555765,Alive,217
Norway Maple,40.34498259,-74.6548908,Stump,169
Norway Maple,40.34975777,-74.63631709,Alive,47
Norway Maple,40.34845521,-74.64111897,Alive,12
Norway Maple,40.34850259,-74.64105401,Alive,11
Norway Maple,40.34853669,-74.64095448,Alive,10
Norway Spruce,40.34656201,-74.65723202,Alive,9425
Norway Spruce,40.34657836,-74.65730041,Alive,9424
Norway Spruce,40.34660391,-74.65727761,Alive,9423
Norway Spruce,40.35330813,-74.71907102,Alive,9344
Norway Spruce,40.3533301,-74.71910186,Alive,9343
Norway Spruce,40.35335616,-74.71912868,Alive,9342
Norway Spruce,40.35327491,-74.71914075,Alive,9341
Norway Spruce,40.35329382,-74.71912734,Alive,9340
Norway Spruce,40.35331886,-74.71915685,Alive,9339
Norway Spruce,40.35329075,-74.71916355,Alive,9338
Norway Spruce,40.35330659,-74.71919037,Alive,9337
Norway Spruce,40.35332857,-74.71919172,Alive,9336
Norway Spruce,40.35336076,-74.71920244,Alive,9335
Norway Spruce,40.35334083,-74.71921988,Alive,9334
Norway Spruce,40.35334236,-74.71924938,Alive,9333
Norway Spruce,40.34749672,-74.64469001,Stump,9220
Norway Spruce,40.34753914,-74.64994512,Alive,8538
Norway Spruce,40.34756623,-74.65002157,Alive,8537
Norway Spruce,40.34743591,-74.6494972,Alive,8484
Norway Spruce,40.34738327,-74.64935906,Alive,8483
Norway Spruce,40.34362797,-74.66054387,Alive,8118
Norway Spruce,40.34564619,-74.64052387,Alive,8023
Norway Spruce,40.34859803,-74.64957565,Alive,7821
Norway Spruce,40.34862613,-74.64959711,Alive,7820
Norway Spruce,40.34865833,-74.64959443,Alive,7819
Norway Spruce,40.3486803,-74.6496132,Alive,7818
Norway Spruce,40.34871045,-74.64963198,Alive,7817
Norway Spruce,40.34874367,-74.64963868,Alive,7816
Norway Spruce,40.34875645,-74.64964941,Alive,7815
Norway Spruce,40.34878098,-74.64964941,Alive,7813
Norway Spruce,40.34880806,-74.64966416,Alive,7812
Norway Spruce,40.34890107,-74.64968696,Alive,7808
Norway Spruce,40.348944,-74.64970976,Alive,7806
Norway Spruce,40.34904876,-74.64969367,Alive,7805
Norway Spruce,40.34984547,-74.64933023,Alive,7789
Norway Spruce,40.34976932,-74.64934766,Alive,7788
Norway Spruce,40.34974939,-74.64928329,Alive,7787
Norway Spruce,40.3497172,-74.64934364,Alive,7786
Norway Spruce,40.34967274,-74.64930609,Alive,7785
Norway Spruce,40.3496293,-74.64926988,Alive,7784
Norway Spruce,40.35085219,-74.64904793,Alive,7736
Norway Spruce,40.35088336,-74.64906402,Alive,7735
Norway Spruce,40.3510704,-74.64926384,Alive,7706
Norway Spruce,40.35128758,-74.64930408,Alive,7690
Norway Spruce,40.3512605,-74.64931078,Alive,7689
Norway Spruce,40.35162383,-74.64958906,Alive,7645
Norway Spruce,40.35132846,-74.64939661,Alive,7490
Norway Spruce,40.34175382,-74.66468453,Alive,7474
Norway Spruce,40.34232624,-74.6644371,Alive,7470
Norway Spruce,40.34235844,-74.66443174,Alive,7469
Norway Spruce,40.34267991,-74.66421716,Alive,7460
Norway Spruce,40.34268247,-74.66417827,Alive,7459
Norway Spruce,40.34285164,-74.66397844,Alive,7452
Norway Spruce,40.34307345,-74.66374107,Alive,7446
Norway Spruce,40.34317617,-74.66362171,Alive,7445
Norway Spruce,40.34287361,-74.66157518,Alive,7364
Norway Spruce,40.34171344,-74.66132239,Alive,7330
Norway Spruce,40.34896035,-74.66375649,Alive,7193
Norway Spruce,40.34892918,-74.66380611,Alive,7192
Norway Spruce,40.3488285,-74.66374174,Alive,7187
Norway Spruce,40.3485183,-74.66437005,Alive,7158
Norway Spruce,40.34942489,-74.66437273,Alive,7126
Norway Spruce,40.34921281,-74.66479115,Alive,7123
Norway Spruce,40.34125192,-74.66700934,Alive,7070
Norway Spruce,40.3412739,-74.66697045,Alive,7069
Norway Spruce,40.34131121,-74.66688596,Alive,7066
Norway Spruce,40.34170271,-74.66613829,Alive,7049
Norway Spruce,40.34877996,-74.65381354,Alive,6873
Norway Spruce,40.34880295,-74.65382829,Alive,6872
Norway Spruce,40.34880857,-74.65379208,Alive,6871
Norway Spruce,40.34883668,-74.65380281,Alive,6870
Norway Spruce,40.34884435,-74.65376392,Alive,6869
Norway Spruce,40.34883566,-74.65371966,Alive,6868
Norway Spruce,40.34884741,-74.65368077,Alive,6867
Norway Spruce,40.34886326,-74.65361372,Alive,6866
Norway Spruce,40.3488607,-74.6535641,Alive,6865
Norway Spruce,40.34891385,-74.65324491,Alive,6861
Norway Spruce,40.34887654,-74.6532315,Alive,6860
Norway Spruce,40.34881777,-74.6532248,Alive,6859
Norway Spruce,40.34836704,-74.65351179,Alive,6849
Norway Spruce,40.3500739,-74.65614103,Alive,6660
Norway Spruce,40.35004375,-74.65606593,Alive,6659
Norway Spruce,40.34116453,-74.66575272,Alive,6437
Norway Spruce,40.34063401,-74.66588482,Alive,6413
Norway Spruce,40.34058494,-74.66584459,Alive,6412
Norway Spruce,40.34060589,-74.66571316,Alive,6411
Norway Spruce,40.33362593,-74.65846986,Alive,6340
Norway Spruce,40.33359424,-74.65850204,Alive,6339
Norway Spruce,40.33350939,-74.65858385,Alive,6337
Norway Spruce,40.33446473,-74.6577289,Alive,6237
Norway Spruce,40.33368267,-74.65839744,Alive,6203
Norway Spruce,40.35133204,-74.65033807,Alive,5874
Norway Spruce,40.33971555,-74.66538191,Alive,5821
Norway Spruce,40.34206252,-74.66456451,Alive,5815
Norway Spruce,40.33797367,-74.66503054,Alive,5803
Norway Spruce,40.33798543,-74.6649608,Alive,5802
Norway Spruce,40.33801763,-74.66490716,Alive,5801
Norway Spruce,40.33849501,-74.66492727,Alive,5788
Norway Spruce,40.33952286,-74.66490045,Alive,5747
Norway Spruce,40.33953257,-74.6648401,Alive,5746
Norway Spruce,40.3394922,-74.66483071,Alive,5745
Norway Spruce,40.33947226,-74.66488302,Alive,5744
Norway Spruce,40.33928315,-74.66489911,Alive,5740
Norway Spruce,40.33907002,-74.66522634,Alive,5729
Norway Spruce,40.3419971,-74.66529675,Alive,5715
Norway Spruce,40.33926577,-74.66629855,Alive,5679
Norway Spruce,40.33927395,-74.66625027,Alive,5677
Norway Spruce,40.33864681,-74.66590561,Alive,5653
Norway Spruce,40.3443123,-74.66123253,Alive,4354
Norway Spruce,40.34094643,-74.65614554,Alive,3580
Norway Spruce,40.34819477,-74.63599452,Alive,3563
Norway Spruce,40.34854877,-74.63625524,Alive,3536
Norway Spruce,40.3485613,-74.63616167,Alive,3535
Norway Spruce,40.347468,-74.63776099,Alive,3532
Norway Spruce,40.3474173,-74.63785895,Alive,3531
Norway Spruce,40.34737212,-74.6378242,Alive,3530
Norway Spruce,40.34690948,-74.64000069,Alive,3526
Norway Spruce,40.34947596,-74.63782853,Alive,3514
Norway Spruce,40.34934556,-74.63682766,Alive,3446
Norway Spruce,40.34791411,-74.63754071,Alive,3442
Norway Spruce,40.34689085,-74.65582373,Alive,3354
Norway Spruce,40.34938637,-74.6584398,Alive,3288
Norway Spruce,40.34485012,-74.65948072,Alive,3286
Norway Spruce,40.3481495,-74.63705598,Alive,3257
Norway Spruce,40.34818746,-74.63711197,Alive,3256
Norway Spruce,40.34822343,-74.63703066,Alive,3255
Norway Spruce,40.34820664,-74.63697533,Alive,3254
Norway Spruce,40.34831143,-74.63666967,Alive,3253
Norway Spruce,40.34841558,-74.63654347,Alive,3252
Norway Spruce,40.34833037,-74.63661397,Alive,3251
Norway Spruce,40.34842,-74.63637257,Alive,3250
Norway Spruce,40.3484937,-74.63634957,Alive,3249
Norway Spruce,40.34686992,-74.65611928,Alive,3236
Norway Spruce,40.34780511,-74.63687303,Alive,3204
Norway Spruce,40.34775298,-74.63694147,Alive,3200
Norway Spruce,40.34779923,-74.63698046,Alive,3199
Norway Spruce,40.34774634,-74.63699479,Alive,3198
Norway Spruce,40.34779869,-74.63699324,Alive,3197
Norway Spruce,40.34691674,-74.65629574,Alive,3030
Norway Spruce,40.3486837,-74.63965571,Alive,2988
Norway Spruce,40.35006251,-74.63729527,Alive,2980
Norway Spruce,40.35016003,-74.63690013,Alive,2979
Norway Spruce,40.34811142,-74.6371056,Alive,2959
Norway Spruce,40.34791144,-74.64047492,Alive,2930
Norway Spruce,40.34881924,-74.63867593,Alive,2883
Norway Spruce,40.34830855,-74.63599689,Alive,2818
Norway Spruce,40.34919723,-74.63571575,Alive,2638
Norway Spruce,40.34793608,-74.6376244,Alive,2637
Norway Spruce,40.34751807,-74.63776363,Alive,2631
Norway Spruce,40.34745931,-74.63774477,Alive,2630
Norway Spruce,40.34770204,-74.63713996,Alive,2595
Norway Spruce,40.34765875,-74.63720566,Alive,2593
Norway Spruce,40.34756535,-74.6372668,Alive,2592
Norway Spruce,40.3476081,-74.63729174,Alive,2591
Norway Spruce,40.34758921,-74.6373875,Alive,2590
